,day,time,temp,energy,day_time,year,month,dd,dw,dy,hh,date_id,holiday,op_mode,stagione
43270,08-12-2022,22:00:00,7.23,78.0,2022-12-08 22:00:00,2022,12,8,4,342,22,20221208,False,2,inv2223
43271,08-12-2022,23:00:00,7.11,77.5,2022-12-08 23:00:00,2022,12,8,4,342,23,20221208,False,2,inv2223
43272,09-12-2022,00:00:00,7.12,71.0,2022-12-09 00:00:00,2022,12,9,5,343,0,20221209,False,2,inv2223
43273,09-12-2022,01:00:00,7.0,77.0,2022-12-09 01:00:00,2022,12,9,5,343,1,20221209,False,2,inv2223
43274,09-12-2022,02:00:00,6.84,81.0,2022-12-09 02:00:00,2022,12,9,5,343,2,20221209,False,2,inv2223
43275,09-12-2022,03:00:00,6.88,76.5,2022-12-09 03:00:00,2022,12,9,5,343,3,20221209,False,2,inv2223
43276,09-12-2022,04:00:00,6.93,76.0,2022-12-09 04:00:00,2022,12,9,5,343,4,20221209,False,2,inv2223
43277,09-12-2022,05:00:00,7.08,74.0,2022-12-09 05:00:00,2022,12,9,5,343,5,20221209,False,2,inv2223
43278,09-12-2022,06:00:00,7.11,231.0,2022-12-09 06:00:00,2022,12,9,5,343,6,20221209,False,2,inv2223
43291,09-12-2022,19:00:00,11.01,19.5,2022-12-09 19:00:00,2022,12,9,5,343,19,20221209,False,2,inv2223
43292,09-12-2022,20:00:00,11.06,8.5,2022-12-09 20:00:00,2022,12,9,5,343,20,20221209,False,2,inv2223
43293,09-12-2022,21:00:00,10.72,32.0,2022-12-09 21:00:00,2022,12,9,5,343,21,20221209,False,2,inv2223
43294,09-12-2022,22:00:00,10.67,67.0,2022-12-09 22:00:00,2022,12,9,5,343,22,20221209,False,2,inv2223
43295,09-12-2022,23:00:00,10.5,61.0,2022-12-09 23:00:00,2022,12,9,5,343,23,20221209,False,2,inv2223
43344,12-12-2022,00:00:00,0.16,121.0,2022-12-12 00:00:00,2022,12,12,1,346,0,20221212,False,2,inv2223
43345,12-12-2022,01:00:00,0.17,115.5,2022-12-12 01:00:00,2022,12,12,1,346,1,20221212,False,2,inv2223
43346,12-12-2022,02:00:00,-0.05,119.0,2022-12-12 02:00:00,2022,12,12,1,346,2,20221212,False,2,inv2223
43347,12-12-2022,03:00:00,-0.11,118.0,2022-12-12 03:00:00,2022,12,12,1,346,3,20221212,False,2,inv2223
43348,12-12-2022,04:00:00,-0.26,128.5,2022-12-12 04:00:00,2022,12,12,1,346,4,20221212,False,2,inv2223
43349,12-12-2022,05:00:00,-0.63,132.0,2022-12-12 05:00:00,2022,12,12,1,346,5,20221212,False,2,inv2223
43350,12-12-2022,06:00:00,-1.29,251.0,2022-12-12 06:00:00,2022,12,12,1,346,6,20221212,False,2,inv2223
43364,12-12-2022,20:00:00,-2.74,89.0,2022-12-12 20:00:00,2022,12,12,1,346,20,20221212,False,2,inv2223
43365,12-12-2022,21:00:00,-3.03,104.0,2022-12-12 21:00:00,2022,12,12,1,346,21,20221212,False,2,inv2223
43366,12-12-2022,22:00:00,-2.64,106.5,2022-12-12 22:00:00,2022,12,12,1,346,22,20221212,False,2,inv2223
43367,12-12-2022,23:00:00,-3.42,114.5,2022-12-12 23:00:00,2022,12,12,1,346,23,20221212,False,2,inv2223
43368,13-12-2022,00:00:00,-3.93,100.0,2022-12-13 00:00:00,2022,12,13,2,347,0,20221213,False,2,inv2223
43369,13-12-2022,01:00:00,-3.47,101.5,2022-12-13 01:00:00,2022,12,13,2,347,1,20221213,False,2,inv2223
43370,13-12-2022,02:00:00,-1.23,104.5,2022-12-13 02:00:00,2022,12,13,2,347,2,20221213,False,2,inv2223
43371,13-12-2022,03:00:00,-1.57,103.5,2022-12-13 03:00:00,2022,12,13,2,347,3,20221213,False,2,inv2223
43372,13-12-2022,04:00:00,-0.93,93.0,2022-12-13 04:00:00,2022,12,13,2,347,4,20221213,False,2,inv2223
43373,13-12-2022,05:00:00,-0.58,113.5,2022-12-13 05:00:00,2022,12,13,2,347,5,20221213,False,2,inv2223
43374,13-12-2022,06:00:00,-0.39,299.0,2022-12-13 06:00:00,2022,12,13,2,347,6,20221213,False,2,inv2223
43387,13-12-2022,19:00:00,0.86,35.5,2022-12-13 19:00:00,2022,12,13,2,347,19,20221213,False,2,inv2223
43388,13-12-2022,20:00:00,0.87,103.5,2022-12-13 20:00:00,2022,12,13,2,347,20,20221213,False,2,inv2223
43389,13-12-2022,21:00:00,0.94,122.5,2022-12-13 21:00:00,2022,12,13,2,347,21,20221213,False,2,inv2223
43390,13-12-2022,22:00:00,0.94,104.0,2022-12-13 22:00:00,2022,12,13,2,347,22,20221213,False,2,inv2223
43391,13-12-2022,23:00:00,0.96,109.5,2022-12-13 23:00:00,2022,12,13,2,347,23,20221213,False,2,inv2223
43392,14-12-2022,00:00:00,1.05,104.0,2022-12-14 00:00:00,2022,12,14,3,348,0,20221214,False,2,inv2223
43393,14-12-2022,01:00:00,0.97,110.5,2022-12-14 01:00:00,2022,12,14,3,348,1,20221214,False,2,inv2223
43394,14-12-2022,02:00:00,0.88,113.0,2022-12-14 02:00:00,2022,12,14,3,348,2,20221214,False,2,inv2223
43395,14-12-2022,03:00:00,0.89,113.5,2022-12-14 03:00:00,2022,12,14,3,348,3,20221214,False,2,inv2223
43396,14-12-2022,04:00:00,1.37,112.5,2022-12-14 04:00:00,2022,12,14,3,348,4,20221214,False,2,inv2223
43397,14-12-2022,05:00:00,1.31,101.0,2022-12-14 05:00:00,2022,12,14,3,348,5,20221214,False,2,inv2223
43411,14-12-2022,19:00:00,2.64,4.5,2022-12-14 19:00:00,2022,12,14,3,348,19,20221214,False,2,inv2223
43412,14-12-2022,20:00:00,2.52,4.0,2022-12-14 20:00:00,2022,12,14,3,348,20,20221214,False,2,inv2223
43413,14-12-2022,21:00:00,2.73,65.0,2022-12-14 21:00:00,2022,12,14,3,348,21,20221214,False,2,inv2223
43414,14-12-2022,22:00:00,2.86,88.5,2022-12-14 22:00:00,2022,12,14,3,348,22,20221214,False,2,inv2223
43415,14-12-2022,23:00:00,3.06,86.0,2022-12-14 23:00:00,2022,12,14,3,348,23,20221214,False,2,inv2223
43416,15-12-2022,00:00:00,3.74,86.5,2022-12-15 00:00:00,2022,12,15,4,349,0,20221215,False,2,inv2223
43417,15-12-2022,01:00:00,3.52,85.0,2022-12-15 01:00:00,2022,12,15,4,349,1,20221215,False,2,inv2223
43418,15-12-2022,02:00:00,3.75,88.5,2022-12-15 02:00:00,2022,12,15,4,349,2,20221215,False,2,inv2223
43419,15-12-2022,03:00:00,3.83,92.5,2022-12-15 03:00:00,2022,12,15,4,349,3,20221215,False,2,inv2223
43420,15-12-2022,04:00:00,3.79,91.0,2022-12-15 04:00:00,2022,12,15,4,349,4,20221215,False,2,inv2223
43421,15-12-2022,05:00:00,3.81,88.5,2022-12-15 05:00:00,2022,12,15,4,349,5,20221215,False,2,inv2223
43422,15-12-2022,06:00:00,3.5,387.0,2022-12-15 06:00:00,2022,12,15,4,349,6,20221215,False,2,inv2223
43437,15-12-2022,21:00:00,9.09,59.5,2022-12-15 21:00:00,2022,12,15,4,349,21,20221215,False,2,inv2223
43438,15-12-2022,22:00:00,10.33,54.0,2022-12-15 22:00:00,2022,12,15,4,349,22,20221215,False,2,inv2223
43439,15-12-2022,23:00:00,12.25,42.5,2022-12-15 23:00:00,2022,12,15,4,349,23,20221215,False,2,inv2223
43440,16-12-2022,00:00:00,12.21,60.0,2022-12-16 00:00:00,2022,12,16,5,350,0,20221216,False,2,inv2223
43441,16-12-2022,01:00:00,12.29,63.5,2022-12-16 01:00:00,2022,12,16,5,350,1,20221216,False,2,inv2223
43442,16-12-2022,02:00:00,12.08,67.0,2022-12-16 02:00:00,2022,12,16,5,350,2,20221216,False,2,inv2223
43443,16-12-2022,03:00:00,11.59,76.5,2022-12-16 03:00:00,2022,12,16,5,350,3,20221216,False,2,inv2223
43444,16-12-2022,04:00:00,10.99,71.0,2022-12-16 04:00:00,2022,12,16,5,350,4,20221216,False,2,inv2223
43445,16-12-2022,05:00:00,11.0,65.5,2022-12-16 05:00:00,2022,12,16,5,350,5,20221216,False,2,inv2223
43446,16-12-2022,06:00:00,10.92,365.0,2022-12-16 06:00:00,2022,12,16,5,350,6,20221216,False,2,inv2223
43459,16-12-2022,19:00:00,9.56,2.5,2022-12-16 19:00:00,2022,12,16,5,350,19,20221216,False,2,inv2223
43460,16-12-2022,20:00:00,9.56,13.0,2022-12-16 20:00:00,2022,12,16,5,350,20,20221216,False,2,inv2223
43461,16-12-2022,21:00:00,9.18,9.0,2022-12-16 21:00:00,2022,12,16,5,350,21,20221216,False,2,inv2223
43462,16-12-2022,22:00:00,9.09,44.0,2022-12-16 22:00:00,2022,12,16,5,350,22,20221216,False,2,inv2223
43463,16-12-2022,23:00:00,9.51,65.0,2022-12-16 23:00:00,2022,12,16,5,350,23,20221216,False,2,inv2223
42631,12-11-2022,07:00:00,11.98,92.5,2022-11-12 07:00:00,2022,11,12,6,316,7,20221112,False,3,inv2223
42632,12-11-2022,08:00:00,12.46,109.0,2022-11-12 08:00:00,2022,11,12,6,316,8,20221112,False,3,inv2223
42633,12-11-2022,09:00:00,14.3,101.0,2022-11-12 09:00:00,2022,11,12,6,316,9,20221112,False,3,inv2223
42634,12-11-2022,10:00:00,16.3,101.5,2022-11-12 10:00:00,2022,11,12,6,316,10,20221112,False,3,inv2223
42636,12-11-2022,12:00:00,16.3,82.0,2022-11-12 12:00:00,2022,11,12,6,316,12,20221112,False,3,inv2223
42637,12-11-2022,13:00:00,15.83,117.5,2022-11-12 13:00:00,2022,11,12,6,316,13,20221112,False,3,inv2223
42638,12-11-2022,14:00:00,15.62,127.0,2022-11-12 14:00:00,2022,11,12,6,316,14,20221112,False,3,inv2223
42639,12-11-2022,15:00:00,14.75,131.5,2022-11-12 15:00:00,2022,11,12,6,316,15,20221112,False,3,inv2223
42640,12-11-2022,16:00:00,14.25,125.5,2022-11-12 16:00:00,2022,11,12,6,316,16,20221112,False,3,inv2223
42641,12-11-2022,17:00:00,13.59,122.5,2022-11-12 17:00:00,2022,11,12,6,316,17,20221112,False,3,inv2223
42642,12-11-2022,18:00:00,13.53,112.5,2022-11-12 18:00:00,2022,11,12,6,316,18,20221112,False,3,inv2223
42655,13-11-2022,07:00:00,9.66,116.0,2022-11-13 07:00:00,2022,11,13,7,317,7,20221113,False,3,inv2223
42656,13-11-2022,08:00:00,10.8,126.0,2022-11-13 08:00:00,2022,11,13,7,317,8,20221113,False,3,inv2223
42657,13-11-2022,09:00:00,11.74,130.0,2022-11-13 09:00:00,2022,11,13,7,317,9,20221113,False,3,inv2223
42658,13-11-2022,10:00:00,11.53,124.0,2022-11-13 10:00:00,2022,11,13,7,317,10,20221113,False,3,inv2223
42659,13-11-2022,11:00:00,12.19,128.5,2022-11-13 11:00:00,2022,11,13,7,317,11,20221113,False,3,inv2223
42660,13-11-2022,12:00:00,12.09,129.0,2022-11-13 12:00:00,2022,11,13,7,317,12,20221113,False,3,inv2223
42661,13-11-2022,13:00:00,12.45,115.0,2022-11-13 13:00:00,2022,11,13,7,317,13,20221113,False,3,inv2223
42662,13-11-2022,14:00:00,11.73,133.0,2022-11-13 14:00:00,2022,11,13,7,317,14,20221113,False,3,inv2223
42663,13-11-2022,15:00:00,11.05,136.5,2022-11-13 15:00:00,2022,11,13,7,317,15,20221113,False,3,inv2223
42664,13-11-2022,16:00:00,10.72,134.0,2022-11-13 16:00:00,2022,11,13,7,317,16,20221113,False,3,inv2223
42665,13-11-2022,17:00:00,10.23,139.0,2022-11-13 17:00:00,2022,11,13,7,317,17,20221113,False,3,inv2223
42666,13-11-2022,18:00:00,9.7,146.0,2022-11-13 18:00:00,2022,11,13,7,317,18,20221113,False,3,inv2223
42800,19-11-2022,08:00:00,6.42,172.0,2022-11-19 08:00:00,2022,11,19,6,323,8,20221119,False,3,inv2223
42801,19-11-2022,09:00:00,8.73,164.5,2022-11-19 09:00:00,2022,11,19,6,323,9,20221119,False,3,inv2223
42802,19-11-2022,10:00:00,9.59,177.5,2022-11-19 10:00:00,2022,11,19,6,323,10,20221119,False,3,inv2223
42803,19-11-2022,11:00:00,10.51,176.0,2022-11-19 11:00:00,2022,11,19,6,323,11,20221119,False,3,inv2223
42804,19-11-2022,12:00:00,9.55,175.5,2022-11-19 12:00:00,2022,11,19,6,323,12,20221119,False,3,inv2223
42805,19-11-2022,13:00:00,8.74,199.0,2022-11-19 13:00:00,2022,11,19,6,323,13,20221119,False,3,inv2223
42806,19-11-2022,14:00:00,8.42,209.0,2022-11-19 14:00:00,2022,11,19,6,323,14,20221119,False,3,inv2223
42807,19-11-2022,15:00:00,7.94,220.0,2022-11-19 15:00:00,2022,11,19,6,323,15,20221119,False,3,inv2223
42808,19-11-2022,16:00:00,7.91,209.0,2022-11-19 16:00:00,2022,11,19,6,323,16,20221119,False,3,inv2223
42809,19-11-2022,17:00:00,7.47,218.0,2022-11-19 17:00:00,2022,11,19,6,323,17,20221119,False,3,inv2223
42810,19-11-2022,18:00:00,7.51,203.0,2022-11-19 18:00:00,2022,11,19,6,323,18,20221119,False,3,inv2223
42823,20-11-2022,07:00:00,5.28,175.0,2022-11-20 07:00:00,2022,11,20,7,324,7,20221120,False,3,inv2223
42824,20-11-2022,08:00:00,5.74,230.5,2022-11-20 08:00:00,2022,11,20,7,324,8,20221120,False,3,inv2223
42825,20-11-2022,09:00:00,5.87,240.5,2022-11-20 09:00:00,2022,11,20,7,324,9,20221120,False,3,inv2223
42826,20-11-2022,10:00:00,6.47,228.0,2022-11-20 10:00:00,2022,11,20,7,324,10,20221120,False,3,inv2223
42827,20-11-2022,11:00:00,7.41,223.5,2022-11-20 11:00:00,2022,11,20,7,324,11,20221120,False,3,inv2223
42828,20-11-2022,12:00:00,7.8,214.0,2022-11-20 12:00:00,2022,11,20,7,324,12,20221120,False,3,inv2223
42829,20-11-2022,13:00:00,8.41,212.0,2022-11-20 13:00:00,2022,11,20,7,324,13,20221120,False,3,inv2223
42830,20-11-2022,14:00:00,8.49,194.5,2022-11-20 14:00:00,2022,11,20,7,324,14,20221120,False,3,inv2223
42831,20-11-2022,15:00:00,8.24,221.5,2022-11-20 15:00:00,2022,11,20,7,324,15,20221120,False,3,inv2223
42832,20-11-2022,16:00:00,6.53,191.5,2022-11-20 16:00:00,2022,11,20,7,324,16,20221120,False,3,inv2223
42833,20-11-2022,17:00:00,5.85,233.5,2022-11-20 17:00:00,2022,11,20,7,324,17,20221120,False,3,inv2223
42834,20-11-2022,18:00:00,5.48,192.5,2022-11-20 18:00:00,2022,11,20,7,324,18,20221120,False,3,inv2223
42967,26-11-2022,07:00:00,7.33,147.0,2022-11-26 07:00:00,2022,11,26,6,330,7,20221126,False,3,inv2223
42968,26-11-2022,08:00:00,8.67,174.5,2022-11-26 08:00:00,2022,11,26,6,330,8,20221126,False,3,inv2223
42969,26-11-2022,09:00:00,10.28,170.0,2022-11-26 09:00:00,2022,11,26,6,330,9,20221126,False,3,inv2223
42970,26-11-2022,10:00:00,11.15,175.0,2022-11-26 10:00:00,2022,11,26,6,330,10,20221126,False,3,inv2223
42971,26-11-2022,11:00:00,10.87,176.0,2022-11-26 11:00:00,2022,11,26,6,330,11,20221126,False,3,inv2223
42972,26-11-2022,12:00:00,11.03,176.0,2022-11-26 12:00:00,2022,11,26,6,330,12,20221126,False,3,inv2223
42973,26-11-2022,13:00:00,12.08,163.0,2022-11-26 13:00:00,2022,11,26,6,330,13,20221126,False,3,inv2223
42974,26-11-2022,14:00:00,11.99,157.5,2022-11-26 14:00:00,2022,11,26,6,330,14,20221126,False,3,inv2223
42975,26-11-2022,15:00:00,11.16,185.5,2022-11-26 15:00:00,2022,11,26,6,330,15,20221126,False,3,inv2223
42976,26-11-2022,16:00:00,9.49,187.5,2022-11-26 16:00:00,2022,11,26,6,330,16,20221126,False,3,inv2223
42977,26-11-2022,17:00:00,8.79,190.5,2022-11-26 17:00:00,2022,11,26,6,330,17,20221126,False,3,inv2223
42978,26-11-2022,18:00:00,8.23,191.5,2022-11-26 18:00:00,2022,11,26,6,330,18,20221126,False,3,inv2223
42991,27-11-2022,07:00:00,6.37,197.5,2022-11-27 07:00:00,2022,11,27,7,331,7,20221127,False,3,inv2223
42992,27-11-2022,08:00:00,7.27,237.5,2022-11-27 08:00:00,2022,11,27,7,331,8,20221127,False,3,inv2223
42993,27-11-2022,09:00:00,8.84,195.5,2022-11-27 09:00:00,2022,11,27,7,331,9,20221127,False,3,inv2223
42994,27-11-2022,10:00:00,10.34,194.0,2022-11-27 10:00:00,2022,11,27,7,331,10,20221127,False,3,inv2223
42995,27-11-2022,11:00:00,11.11,184.0,2022-11-27 11:00:00,2022,11,27,7,331,11,20221127,False,3,inv2223
42996,27-11-2022,12:00:00,11.76,191.0,2022-11-27 12:00:00,2022,11,27,7,331,12,20221127,False,3,inv2223
42997,27-11-2022,13:00:00,12.06,195.5,2022-11-27 13:00:00,2022,11,27,7,331,13,20221127,False,3,inv2223
42998,27-11-2022,14:00:00,11.27,192.0,2022-11-27 14:00:00,2022,11,27,7,331,14,20221127,False,3,inv2223
42999,27-11-2022,15:00:00,9.77,208.5,2022-11-27 15:00:00,2022,11,27,7,331,15,20221127,False,3,inv2223
43000,27-11-2022,16:00:00,7.55,228.0,2022-11-27 16:00:00,2022,11,27,7,331,16,20221127,False,3,inv2223
43001,27-11-2022,17:00:00,6.24,238.5,2022-11-27 17:00:00,2022,11,27,7,331,17,20221127,False,3,inv2223
43002,27-11-2022,18:00:00,5.73,220.0,2022-11-27 18:00:00,2022,11,27,7,331,18,20221127,False,3,inv2223
43135,03-12-2022,07:00:00,6.58,196.5,2022-12-03 07:00:00,2022,12,3,6,337,7,20221203,False,3,inv2223
43136,03-12-2022,08:00:00,6.03,262.0,2022-12-03 08:00:00,2022,12,3,6,337,8,20221203,False,3,inv2223
43137,03-12-2022,09:00:00,6.12,253.5,2022-12-03 09:00:00,2022,12,3,6,337,9,20221203,False,3,inv2223
43138,03-12-2022,10:00:00,6.19,253.5,2022-12-03 10:00:00,2022,12,3,6,337,10,20221203,False,3,inv2223
43139,03-12-2022,11:00:00,6.57,235.5,2022-12-03 11:00:00,2022,12,3,6,337,11,20221203,False,3,inv2223
43140,03-12-2022,12:00:00,8.31,231.0,2022-12-03 12:00:00,2022,12,3,6,337,12,20221203,False,3,inv2223
43141,03-12-2022,13:00:00,8.88,210.5,2022-12-03 13:00:00,2022,12,3,6,337,13,20221203,False,3,inv2223
43142,03-12-2022,14:00:00,8.61,218.0,2022-12-03 14:00:00,2022,12,3,6,337,14,20221203,False,3,inv2223
43143,03-12-2022,15:00:00,7.91,240.5,2022-12-03 15:00:00,2022,12,3,6,337,15,20221203,False,3,inv2223
43144,03-12-2022,16:00:00,6.64,251.0,2022-12-03 16:00:00,2022,12,3,6,337,16,20221203,False,3,inv2223
43145,03-12-2022,17:00:00,7.1,253.0,2022-12-03 17:00:00,2022,12,3,6,337,17,20221203,False,3,inv2223
43146,03-12-2022,18:00:00,6.51,226.0,2022-12-03 18:00:00,2022,12,3,6,337,18,20221203,False,3,inv2223
43159,04-12-2022,07:00:00,6.79,194.0,2022-12-04 07:00:00,2022,12,4,7,338,7,20221204,False,3,inv2223
43160,04-12-2022,08:00:00,6.28,249.5,2022-12-04 08:00:00,2022,12,4,7,338,8,20221204,False,3,inv2223
43161,04-12-2022,09:00:00,7.34,238.5,2022-12-04 09:00:00,2022,12,4,7,338,9,20221204,False,3,inv2223
43162,04-12-2022,10:00:00,9.23,216.5,2022-12-04 10:00:00,2022,12,4,7,338,10,20221204,False,3,inv2223
43163,04-12-2022,11:00:00,9.67,213.5,2022-12-04 11:00:00,2022,12,4,7,338,11,20221204,False,3,inv2223
43164,04-12-2022,12:00:00,8.55,238.0,2022-12-04 12:00:00,2022,12,4,7,338,12,20221204,False,3,inv2223
43165,04-12-2022,13:00:00,8.46,230.0,2022-12-04 13:00:00,2022,12,4,7,338,13,20221204,False,3,inv2223
43166,04-12-2022,14:00:00,7.87,230.5,2022-12-04 14:00:00,2022,12,4,7,338,14,20221204,False,3,inv2223
43167,04-12-2022,15:00:00,7.33,219.5,2022-12-04 15:00:00,2022,12,4,7,338,15,20221204,False,3,inv2223
43168,04-12-2022,16:00:00,7.63,224.0,2022-12-04 16:00:00,2022,12,4,7,338,16,20221204,False,3,inv2223
43169,04-12-2022,17:00:00,8.08,215.5,2022-12-04 17:00:00,2022,12,4,7,338,17,20221204,False,3,inv2223
43170,04-12-2022,18:00:00,8.82,179.0,2022-12-04 18:00:00,2022,12,4,7,338,18,20221204,False,3,inv2223
43303,10-12-2022,07:00:00,9.32,93.5,2022-12-10 07:00:00,2022,12,10,6,344,7,20221210,False,3,inv2223
43304,10-12-2022,08:00:00,9.33,136.5,2022-12-10 08:00:00,2022,12,10,6,344,8,20221210,False,3,inv2223
43305,10-12-2022,09:00:00,9.63,133.0,2022-12-10 09:00:00,2022,12,10,6,344,9,20221210,False,3,inv2223
43306,10-12-2022,10:00:00,10.56,122.5,2022-12-10 10:00:00,2022,12,10,6,344,10,20221210,False,3,inv2223
43307,10-12-2022,11:00:00,10.48,131.5,2022-12-10 11:00:00,2022,12,10,6,344,11,20221210,False,3,inv2223
43308,10-12-2022,12:00:00,8.69,167.0,2022-12-10 12:00:00,2022,12,10,6,344,12,20221210,False,3,inv2223
43309,10-12-2022,13:00:00,8.05,211.0,2022-12-10 13:00:00,2022,12,10,6,344,13,20221210,False,3,inv2223
43310,10-12-2022,14:00:00,7.07,217.0,2022-12-10 14:00:00,2022,12,10,6,344,14,20221210,False,3,inv2223
43311,10-12-2022,15:00:00,6.35,218.5,2022-12-10 15:00:00,2022,12,10,6,344,15,20221210,False,3,inv2223
43312,10-12-2022,16:00:00,5.71,219.5,2022-12-10 16:00:00,2022,12,10,6,344,16,20221210,False,3,inv2223
43313,10-12-2022,17:00:00,5.0,237.5,2022-12-10 17:00:00,2022,12,10,6,344,17,20221210,False,3,inv2223
43314,10-12-2022,18:00:00,4.83,193.0,2022-12-10 18:00:00,2022,12,10,6,344,18,20221210,False,3,inv2223
43327,11-12-2022,07:00:00,5.14,157.5,2022-12-11 07:00:00,2022,12,11,7,345,7,20221211,False,3,inv2223
43328,11-12-2022,08:00:00,5.21,222.0,2022-12-11 08:00:00,2022,12,11,7,345,8,20221211,False,3,inv2223
43329,11-12-2022,09:00:00,4.61,247.5,2022-12-11 09:00:00,2022,12,11,7,345,9,20221211,False,3,inv2223
43330,11-12-2022,10:00:00,3.82,249.0,2022-12-11 10:00:00,2022,12,11,7,345,10,20221211,False,3,inv2223
43331,11-12-2022,11:00:00,4.46,227.5,2022-12-11 11:00:00,2022,12,11,7,345,11,20221211,False,3,inv2223
43332,11-12-2022,12:00:00,2.48,275.0,2022-12-11 12:00:00,2022,12,11,7,345,12,20221211,False,3,inv2223
43333,11-12-2022,13:00:00,1.59,273.5,2022-12-11 13:00:00,2022,12,11,7,345,13,20221211,False,3,inv2223
43334,11-12-2022,14:00:00,1.56,273.5,2022-12-11 14:00:00,2022,12,11,7,345,14,20221211,False,3,inv2223
43335,11-12-2022,15:00:00,0.91,288.0,2022-12-11 15:00:00,2022,12,11,7,345,15,20221211,False,3,inv2223
43336,11-12-2022,16:00:00,0.97,279.0,2022-12-11 16:00:00,2022,12,11,7,345,16,20221211,False,3,inv2223
43337,11-12-2022,17:00:00,0.81,276.5,2022-12-11 17:00:00,2022,12,11,7,345,17,20221211,False,3,inv2223
42624,12-11-2022,00:00:00,10.85,67.0,2022-11-12 00:00:00,2022,11,12,6,316,0,20221112,False,4,inv2223
42625,12-11-2022,01:00:00,8.88,57.0,2022-11-12 01:00:00,2022,11,12,6,316,1,20221112,False,4,inv2223
42626,12-11-2022,02:00:00,9.98,67.0,2022-11-12 02:00:00,2022,11,12,6,316,2,20221112,False,4,inv2223
42627,12-11-2022,03:00:00,11.03,60.0,2022-11-12 03:00:00,2022,11,12,6,316,3,20221112,False,4,inv2223
42628,12-11-2022,04:00:00,10.46,53.5,2022-11-12 04:00:00,2022,11,12,6,316,4,20221112,False,4,inv2223
42629,12-11-2022,05:00:00,10.85,57.5,2022-11-12 05:00:00,2022,11,12,6,316,5,20221112,False,4,inv2223
42644,12-11-2022,20:00:00,12.62,20.5,2022-11-12 20:00:00,2022,11,12,6,316,20,20221112,False,4,inv2223
42645,12-11-2022,21:00:00,11.54,22.0,2022-11-12 21:00:00,2022,11,12,6,316,21,20221112,False,4,inv2223
42646,12-11-2022,22:00:00,10.73,66.0,2022-11-12 22:00:00,2022,11,12,6,316,22,20221112,False,4,inv2223
42647,12-11-2022,23:00:00,10.97,77.5,2022-11-12 23:00:00,2022,11,12,6,316,23,20221112,False,4,inv2223
42648,13-11-2022,00:00:00,10.7,75.5,2022-11-13 00:00:00,2022,11,13,7,317,0,20221113,False,4,inv2223
42649,13-11-2022,01:00:00,10.55,81.0,2022-11-13 01:00:00,2022,11,13,7,317,1,20221113,False,4,inv2223
42650,13-11-2022,02:00:00,10.11,79.5,2022-11-13 02:00:00,2022,11,13,7,317,2,20221113,False,4,inv2223
42651,13-11-2022,03:00:00,9.8,80.0,2022-11-13 03:00:00,2022,11,13,7,317,3,20221113,False,4,inv2223
42652,13-11-2022,04:00:00,9.58,82.0,2022-11-13 04:00:00,2022,11,13,7,317,4,20221113,False,4,inv2223
42653,13-11-2022,05:00:00,9.32,79.0,2022-11-13 05:00:00,2022,11,13,7,317,5,20221113,False,4,inv2223
42667,13-11-2022,19:00:00,10.09,24.5,2022-11-13 19:00:00,2022,11,13,7,317,19,20221113,False,4,inv2223
42668,13-11-2022,20:00:00,9.95,19.5,2022-11-13 20:00:00,2022,11,13,7,317,20,20221113,False,4,inv2223
42669,13-11-2022,21:00:00,9.65,24.5,2022-11-13 21:00:00,2022,11,13,7,317,21,20221113,False,4,inv2223
42670,13-11-2022,22:00:00,9.55,78.0,2022-11-13 22:00:00,2022,11,13,7,317,22,20221113,False,4,inv2223
42671,13-11-2022,23:00:00,9.57,80.0,2022-11-13 23:00:00,2022,11,13,7,317,23,20221113,False,4,inv2223
42792,19-11-2022,00:00:00,3.81,112.5,2022-11-19 00:00:00,2022,11,19,6,323,0,20221119,False,4,inv2223
42793,19-11-2022,01:00:00,3.44,103.0,2022-11-19 01:00:00,2022,11,19,6,323,1,20221119,False,4,inv2223
42794,19-11-2022,02:00:00,3.8,120.0,2022-11-19 02:00:00,2022,11,19,6,323,2,20221119,False,4,inv2223
42795,19-11-2022,03:00:00,3.89,101.5,2022-11-19 03:00:00,2022,11,19,6,323,3,20221119,False,4,inv2223
42796,19-11-2022,04:00:00,3.63,111.5,2022-11-19 04:00:00,2022,11,19,6,323,4,20221119,False,4,inv2223
42797,19-11-2022,05:00:00,2.89,127.0,2022-11-19 05:00:00,2022,11,19,6,323,5,20221119,False,4,inv2223
42798,19-11-2022,06:00:00,2.55,100.5,2022-11-19 06:00:00,2022,11,19,6,323,6,20221119,False,4,inv2223
42811,19-11-2022,19:00:00,7.41,168.5,2022-11-19 19:00:00,2022,11,19,6,323,19,20221119,False,4,inv2223
42812,19-11-2022,20:00:00,7.21,139.5,2022-11-19 20:00:00,2022,11,19,6,323,20,20221119,False,4,inv2223
42813,19-11-2022,21:00:00,6.84,149.5,2022-11-19 21:00:00,2022,11,19,6,323,21,20221119,False,4,inv2223
42814,19-11-2022,22:00:00,6.06,161.0,2022-11-19 22:00:00,2022,11,19,6,323,22,20221119,False,4,inv2223
42815,19-11-2022,23:00:00,5.85,147.0,2022-11-19 23:00:00,2022,11,19,6,323,23,20221119,False,4,inv2223
42816,20-11-2022,00:00:00,5.41,152.0,2022-11-20 00:00:00,2022,11,20,7,324,0,20221120,False,4,inv2223
