,day_time,day,year,month,dd,dw,dy,hh,date_id,holiday,op_mode,temp,en_measured,en_sim_t_meas,en_sim_t_sim,err1,err2
986,2022-11-25 02:00:00,25,2022,11,25,5,329,2,20221125,False,3,2.81,145.5,147.25892,113.641,-1.7589199999999892,31.858999999999995
987,2022-11-25 03:00:00,25,2022,11,25,5,329,3,20221125,False,3,3.07,140.0,145.49924,116.55,-5.499239999999986,23.450000000000003
988,2022-11-25 04:00:00,25,2022,11,25,5,329,4,20221125,False,3,3.34,152.0,143.67188,116.024,8.328120000000013,35.976
989,2022-11-25 05:00:00,25,2022,11,25,5,329,5,20221125,False,3,2.56,150.0,148.95092,114.589,1.0490800000000036,35.411
990,2022-11-25 06:00:00,25,2022,11,25,5,329,6,20221125,False,3,2.29,401.0,150.77828,110.929,250.22172,290.071
991,2022-11-25 07:00:00,25,2022,11,25,5,329,7,20221125,False,6,3.16,713.5,849.96496,689.998,-136.46496000000002,23.501999999999953
992,2022-11-25 08:00:00,25,2022,11,25,5,329,8,20221125,False,4,5.38,675.5,707.6904199999999,568.404,-32.190419999999904,107.096
993,2022-11-25 09:00:00,25,2022,11,25,5,329,9,20221125,False,4,7.74,579.5,616.02566,526.326,-36.525660000000016,53.17399999999998
994,2022-11-25 10:00:00,25,2022,11,25,5,329,10,20221125,False,4,10.29,497.5,516.98111,499.87,-19.481109999999944,-2.3700000000000045
995,2022-11-25 11:00:00,25,2022,11,25,5,329,11,20221125,False,4,14.41,435.0,356.95619,464.062,78.04381000000001,-29.062000000000012
996,2022-11-25 12:00:00,25,2022,11,25,5,329,12,20221125,False,4,13.93,305.0,375.59987,447.502,-70.59987000000001,-142.502
997,2022-11-25 13:00:00,25,2022,11,25,5,329,13,20221125,False,4,14.21,331.5,364.72438999999997,446.221,-33.22438999999997,-114.721
998,2022-11-25 14:00:00,25,2022,11,25,5,329,14,20221125,False,4,14.42,550.0,356.56777999999997,473.917,193.43222000000003,76.08300000000003
999,2022-11-25 15:00:00,25,2022,11,25,5,329,15,20221125,False,4,12.29,463.0,439.29911,516.01,23.700890000000015,-53.00999999999999
1000,2022-11-25 16:00:00,25,2022,11,25,5,329,16,20221125,False,4,10.99,463.5,489.79240999999996,572.138,-26.29240999999996,-108.63800000000003
1001,2022-11-25 17:00:00,25,2022,11,25,5,329,17,20221125,False,4,9.76,461.0,537.56684,591.553,-76.56683999999996,-130.553
1002,2022-11-25 18:00:00,25,2022,11,25,5,329,18,20221125,False,5,7.58,313.0,145.11488,139.333,167.88512,173.667
1003,2022-11-25 19:00:00,25,2022,11,25,5,329,19,20221125,False,5,5.56,66.5,159.38416,142.072,-92.88416000000001,-75.572
1004,2022-11-25 20:00:00,25,2022,11,25,5,329,20,20221125,False,5,4.34,57.5,168.00224,142.963,-110.50224,-85.463
1005,2022-11-25 21:00:00,25,2022,11,25,5,329,21,20221125,False,3,3.4,121.5,143.26579999999998,113.341,-21.765799999999984,8.159000000000006
1006,2022-11-25 22:00:00,25,2022,11,25,5,329,22,20221125,False,3,4.16,132.0,138.12212,115.106,-6.122119999999995,16.894000000000005
1007,2022-11-25 23:00:00,25,2022,11,25,5,329,23,20221125,False,3,5.59,126.5,128.44387999999998,115.355,-1.9438799999999787,11.144999999999996
1008,2022-11-26 00:00:00,26,2022,11,26,6,330,0,20221126,False,1,6.4,130.5,124.36260000000001,115.79,6.137399999999985,14.709999999999994
1009,2022-11-26 01:00:00,26,2022,11,26,6,330,1,20221126,False,1,6.97,137.0,119.56833000000002,116.818,17.431669999999983,20.182000000000002
1010,2022-11-26 02:00:00,26,2022,11,26,6,330,2,20221126,False,1,7.42,136.5,115.78338000000002,119.422,20.716619999999978,17.078000000000003
1011,2022-11-26 03:00:00,26,2022,11,26,6,330,3,20221126,False,1,7.04,147.5,118.97956000000002,119.407,28.52043999999998,28.093000000000004
1012,2022-11-26 04:00:00,26,2022,11,26,6,330,4,20221126,False,1,8.07,157.5,110.31623000000002,122.491,47.18376999999998,35.009
1013,2022-11-26 05:00:00,26,2022,11,26,6,330,5,20221126,False,1,7.49,149.0,115.19461000000001,130.002,33.80538999999999,18.99799999999999
1014,2022-11-26 06:00:00,26,2022,11,26,6,330,6,20221126,False,1,6.87,147.0,120.40943000000001,131.726,26.590569999999985,15.274000000000001
1015,2022-11-26 07:00:00,26,2022,11,26,6,330,7,20221126,False,1,7.33,147.0,116.54037000000002,134.302,30.459629999999976,12.698000000000008
1016,2022-11-26 08:00:00,26,2022,11,26,6,330,8,20221126,False,2,8.67,174.5,194.38061000000002,223.783,-19.88061000000002,-49.28299999999999
1017,2022-11-26 09:00:00,26,2022,11,26,6,330,9,20221126,False,2,10.28,170.0,173.74524000000002,196.85,-3.745240000000024,-26.849999999999994
1018,2022-11-26 10:00:00,26,2022,11,26,6,330,10,20221126,False,2,11.15,175.0,162.59445000000002,178.464,12.405549999999977,-3.4639999999999986
1019,2022-11-26 11:00:00,26,2022,11,26,6,330,11,20221126,False,2,10.87,176.0,166.18321000000003,166.267,9.816789999999969,9.733000000000004
1020,2022-11-26 12:00:00,26,2022,11,26,6,330,12,20221126,False,2,11.03,176.0,164.13249000000002,159.381,11.867509999999982,16.619
1021,2022-11-26 13:00:00,26,2022,11,26,6,330,13,20221126,False,2,12.08,163.0,150.67464,163.591,12.32535999999999,-0.5910000000000082
1022,2022-11-26 14:00:00,26,2022,11,26,6,330,14,20221126,False,2,11.99,157.5,151.82817000000003,167.718,5.6718299999999715,-10.21799999999999
1023,2022-11-26 15:00:00,26,2022,11,26,6,330,15,20221126,False,2,11.16,185.5,162.46628,183.906,23.033719999999988,1.593999999999994
1024,2022-11-26 16:00:00,26,2022,11,26,6,330,16,20221126,False,2,9.49,187.5,183.87067000000002,201.171,3.6293299999999817,-13.670999999999992
1025,2022-11-26 17:00:00,26,2022,11,26,6,330,17,20221126,False,2,8.79,190.5,192.84257000000002,216.269,-2.3425700000000234,-25.769000000000005
1026,2022-11-26 18:00:00,26,2022,11,26,6,330,18,20221126,False,2,8.23,191.5,200.02009,222.859,-8.52009000000001,-31.35900000000001
1027,2022-11-26 19:00:00,26,2022,11,26,6,330,19,20221126,False,1,7.72,174.5,113.26008000000002,127.247,61.239919999999984,47.253
1028,2022-11-26 20:00:00,26,2022,11,26,6,330,20,20221126,False,1,7.33,148.5,116.54037000000002,128.073,31.959629999999976,20.426999999999992
1029,2022-11-26 21:00:00,26,2022,11,26,6,330,21,20221126,False,1,7.18,160.0,117.80202000000003,129.207,42.19797999999997,30.793000000000006
1030,2022-11-26 22:00:00,26,2022,11,26,6,330,22,20221126,False,1,6.69,152.0,121.92341000000002,131.205,30.07658999999998,20.794999999999987
1031,2022-11-26 23:00:00,26,2022,11,26,6,330,23,20221126,False,1,7.2,150.5,117.63380000000001,133.783,32.86619999999999,16.717000000000013
1032,2022-11-27 00:00:00,27,2022,11,27,7,331,0,20221127,False,1,7.58,150.5,114.43762000000001,134.081,36.06237999999999,16.41900000000001
1033,2022-11-27 01:00:00,27,2022,11,27,7,331,1,20221127,False,1,7.26,151.0,117.12914,133.48,33.87085999999999,17.52000000000001
1034,2022-11-27 02:00:00,27,2022,11,27,7,331,2,20221127,False,1,6.69,159.5,121.92341000000002,131.802,37.57658999999998,27.698000000000008
1035,2022-11-27 03:00:00,27,2022,11,27,7,331,3,20221127,False,1,6.86,151.0,120.49354000000001,130.932,30.50645999999999,20.068000000000012
1036,2022-11-27 04:00:00,27,2022,11,27,7,331,4,20221127,False,1,7.0,149.0,119.31600000000002,131.399,29.683999999999983,17.601
1037,2022-11-27 05:00:00,27,2022,11,27,7,331,5,20221127,False,1,6.73,153.5,121.58697000000001,129.069,31.913029999999992,24.43100000000001
1038,2022-11-27 06:00:00,27,2022,11,27,7,331,6,20221127,False,1,6.3,156.5,125.20370000000003,131.122,31.296299999999974,25.377999999999986
1039,2022-11-27 07:00:00,27,2022,11,27,7,331,7,20221127,False,1,6.37,197.5,124.61493000000002,130.883,72.88506999999998,66.61699999999999
1040,2022-11-27 08:00:00,27,2022,11,27,7,331,8,20221127,False,2,7.27,237.5,212.32441000000003,221.984,25.17558999999997,15.515999999999991
1041,2022-11-27 09:00:00,27,2022,11,27,7,331,9,20221127,False,2,8.84,195.5,192.20172000000002,198.203,3.298279999999977,-2.703000000000003
1042,2022-11-27 10:00:00,27,2022,11,27,7,331,10,20221127,False,2,10.34,194.0,172.97622,175.213,21.023779999999988,18.787000000000006
1043,2022-11-27 11:00:00,27,2022,11,27,7,331,11,20221127,False,2,11.11,184.0,163.10713,164.135,20.892869999999988,19.86500000000001
1044,2022-11-27 12:00:00,27,2022,11,27,7,331,12,20221127,False,2,11.76,191.0,154.77608,168.623,36.22391999999999,22.37700000000001
1045,2022-11-27 13:00:00,27,2022,11,27,7,331,13,20221127,False,2,12.06,195.5,150.93098,174.417,44.569019999999995,21.083
1046,2022-11-27 14:00:00,27,2022,11,27,7,331,14,20221127,False,2,11.27,192.0,161.05641000000003,169.564,30.943589999999972,22.436000000000007
1047,2022-11-27 15:00:00,27,2022,11,27,7,331,15,20221127,False,2,9.77,208.5,180.28191000000004,183.32,28.21808999999996,25.180000000000007
1048,2022-11-27 16:00:00,27,2022,11,27,7,331,16,20221127,False,2,7.55,228.0,208.73565000000002,202.313,19.26434999999998,25.687000000000012
1049,2022-11-27 17:00:00,27,2022,11,27,7,331,17,20221127,False,2,6.24,238.5,225.52592,215.785,12.974079999999987,22.715000000000003
1050,2022-11-27 18:00:00,27,2022,11,27,7,331,18,20221127,False,2,5.73,220.0,232.06259,226.84,-12.06259,-6.840000000000003
1051,2022-11-27 19:00:00,27,2022,11,27,7,331,19,20221127,False,1,5.43,196.5,132.52127000000002,132.566,63.978729999999985,63.934
1052,2022-11-27 20:00:00,27,2022,11,27,7,331,20,20221127,False,1,4.84,162.5,137.48376000000002,134.405,25.016239999999982,28.095
1053,2022-11-27 21:00:00,27,2022,11,27,7,331,21,20221127,False,1,4.27,168.0,142.27803,133.151,25.72197,34.84899999999999
1054,2022-11-27 22:00:00,27,2022,11,27,7,331,22,20221127,False,1,4.35,169.0,141.60515,130.382,27.39484999999999,38.617999999999995
1055,2022-11-27 23:00:00,27,2022,11,27,7,331,23,20221127,False,1,4.57,174.0,139.75473,125.207,34.245270000000005,48.793000000000006
1056,2022-11-28 00:00:00,28,2022,11,28,1,332,0,20221128,False,3,4.3,171.5,137.1746,122.387,34.3254,49.113
1057,2022-11-28 01:00:00,28,2022,11,28,1,332,1,20221128,False,3,3.84,171.5,140.28787999999997,122.751,31.212120000000027,48.748999999999995
1058,2022-11-28 02:00:00,28,2022,11,28,1,332,2,20221128,False,3,3.53,141.0,142.38595999999998,123.376,-1.385959999999983,17.623999999999995
1059,2022-11-28 03:00:00,28,2022,11,28,1,332,3,20221128,False,3,3.77,125.0,140.76164,123.553,-15.76164,1.4470000000000027
1060,2022-11-28 04:00:00,28,2022,11,28,1,332,4,20221128,False,3,3.04,126.5,145.70227999999997,123.868,-19.202279999999973,2.632000000000005
1061,2022-11-28 05:00:00,28,2022,11,28,1,332,5,20221128,False,3,3.47,129.5,142.79204,123.397,-13.292039999999986,6.102999999999994
1062,2022-11-28 06:00:00,28,2022,11,28,1,332,6,20221128,False,3,2.51,347.0,149.28931999999998,124.153,197.71068000000002,222.84699999999998
1063,2022-11-28 07:00:00,28,2022,11,28,1,332,7,20221128,False,6,2.03,830.0,885.4401799999999,749.649,-55.44017999999994,80.351
1064,2022-11-28 08:00:00,28,2022,11,28,1,332,8,20221128,False,4,5.16,747.5,716.2354399999999,669.196,31.264560000000074,78.30399999999997
1065,2022-11-28 09:00:00,28,2022,11,28,1,332,9,20221128,False,4,7.69,692.5,617.9677099999999,627.372,74.5322900000001,65.12800000000004
1066,2022-11-28 10:00:00,28,2022,11,28,1,332,10,20221128,False,4,9.01,691.0,566.69759,581.745,124.30241000000001,109.255
1067,2022-11-28 11:00:00,28,2022,11,28,1,332,11,20221128,False,4,9.26,689.5,556.9873399999999,544.478,132.5126600000001,145.02200000000005
1068,2022-11-28 12:00:00,28,2022,11,28,1,332,12,20221128,False,4,9.76,477.5,537.56684,536.228,-60.06683999999996,-58.72799999999995
1069,2022-11-28 13:00:00,28,2022,11,28,1,332,13,20221128,False,4,10.05,491.0,526.30295,536.971,-35.30295000000001,-45.971000000000004
1070,2022-11-28 14:00:00,28,2022,11,28,1,332,14,20221128,False,4,9.31,659.5,555.04529,566.516,104.45470999999998,92.98400000000004
1071,2022-11-28 15:00:00,28,2022,11,28,1,332,15,20221128,False,4,7.97,675.0,607.09223,578.56,67.90777000000003,96.44000000000005
1072,2022-11-28 16:00:00,28,2022,11,28,1,332,16,20221128,False,4,6.59,649.5,660.69281,642.772,-11.192810000000009,6.727999999999952
1073,2022-11-28 17:00:00,28,2022,11,28,1,332,17,20221128,False,4,6.14,638.5,678.17126,704.707,-39.67125999999996,-66.207
1074,2022-11-28 18:00:00,28,2022,11,28,1,332,18,20221128,False,5,5.85,338.5,157.3356,164.991,181.1644,173.509
1075,2022-11-28 19:00:00,28,2022,11,28,1,332,19,20221128,False,5,5.42,72.0,160.37312,169.773,-88.37312,-97.773
1076,2022-11-28 20:00:00,28,2022,11,28,1,332,20,20221128,False,5,5.18,126.0,162.06848,168.829,-36.068479999999994,-42.82900000000001
1077,2022-11-28 21:00:00,28,2022,11,28,1,332,21,20221128,False,3,4.94,170.5,132.84308,137.435,37.656920000000014,33.065
1078,2022-11-28 22:00:00,28,2022,11,28,1,332,22,20221128,False,3,4.75,152.5,134.129,136.044,18.37100000000001,16.45599999999999
1079,2022-11-28 23:00:00,28,2022,11,28,1,332,23,20221128,False,3,4.62,160.5,135.00884,138.644,25.491160000000008,21.855999999999995
1080,2022-11-29 00:00:00,29,2022,11,29,2,333,0,20221129,False,3,4.6,158.0,135.14419999999998,142.754,22.855800000000016,15.24600000000001
1081,2022-11-29 01:00:00,29,2022,11,29,2,333,1,20221129,False,3,4.51,177.0,135.75331999999997,145.98,41.246680000000026,31.02000000000001
1082,2022-11-29 02:00:00,29,2022,11,29,2,333,2,20221129,False,3,3.97,180.0,139.40803999999997,146.274,40.59196000000003,33.726
1083,2022-11-29 03:00:00,29,2022,11,29,2,333,3,20221129,False,3,3.69,161.5,141.30308,146.086,20.196920000000006,15.413999999999987
1084,2022-11-29 04:00:00,29,2022,11,29,2,333,4,20221129,False,3,3.71,190.5,141.16771999999997,143.283,49.332280000000026,47.21700000000001
1085,2022-11-29 05:00:00,29,2022,11,29,2,333,5,20221129,False,3,3.69,177.5,141.30308,141.393,36.196920000000006,36.107
1086,2022-11-29 06:00:00,29,2022,11,29,2,333,6,20221129,False,3,3.71,385.5,141.16771999999997,139.89,244.33228000000003,245.61
1087,2022-11-29 07:00:00,29,2022,11,29,2,333,7,20221129,False,6,3.97,806.0,824.53582,820.869,-18.535819999999944,-14.869000000000028
1088,2022-11-29 08:00:00,29,2022,11,29,2,333,8,20221129,False,4,3.99,709.0,761.67941,739.802,-52.67940999999996,-30.80200000000002
1089,2022-11-29 09:00:00,29,2022,11,29,2,333,9,20221129,False,4,4.3,690.0,749.6387,692.283,-59.63869999999997,-2.2830000000000155
1090,2022-11-29 10:00:00,29,2022,11,29,2,333,10,20221129,False,4,4.84,688.0,728.6645599999999,633.595,-40.66455999999994,54.40499999999997
1091,2022-11-29 11:00:00,29,2022,11,29,2,333,11,20221129,False,4,5.06,734.5,720.1195399999999,594.44,14.380460000000085,140.05999999999995
1092,2022-11-29 12:00:00,29,2022,11,29,2,333,12,20221129,False,4,4.92,668.5,725.55728,584.352,-57.05727999999999,84.14800000000002
1093,2022-11-29 13:00:00,29,2022,11,29,2,333,13,20221129,False,4,4.95,666.5,724.3920499999999,579.994,-57.89204999999993,86.50599999999997
1094,2022-11-29 14:00:00,29,2022,11,29,2,333,14,20221129,False,4,5.45,778.0,704.97155,594.896,73.02845000000002,183.10400000000004
1095,2022-11-29 15:00:00,29,2022,11,29,2,333,15,20221129,False,4,5.02,718.5,721.67318,635.034,-3.173180000000002,83.46600000000001
1096,2022-11-29 16:00:00,29,2022,11,29,2,333,16,20221129,False,4,4.01,714.0,760.9025899999999,684.233,-46.90258999999992,29.767000000000053
1097,2022-11-29 17:00:00,29,2022,11,29,2,333,17,20221129,False,4,3.59,708.5,777.2158099999999,700.147,-68.71580999999992,8.352999999999952
1098,2022-11-29 18:00:00,29,2022,11,29,2,333,18,20221129,False,5,3.35,490.5,174.9956,160.7,315.50440000000003,329.8
1099,2022-11-29 19:00:00,29,2022,11,29,2,333,19,20221129,False,5,3.45,65.5,174.2892,164.839,-108.7892,-99.339
1100,2022-11-29 20:00:00,29,2022,11,29,2,333,20,20221129,False,5,3.35,181.0,174.9956,168.894,6.004400000000004,12.105999999999995
1101,2022-11-29 21:00:00,29,2022,11,29,2,333,21,20221129,False,3,3.45,196.5,142.92739999999998,141.685,53.57260000000002,54.815
1102,2022-11-29 22:00:00,29,2022,11,29,2,333,22,20221129,False,3,3.49,201.0,142.65668,144.514,58.343320000000006,56.48599999999999
1103,2022-11-29 23:00:00,29,2022,11,29,2,333,23,20221129,False,3,3.6,205.0,141.91219999999998,147.221,63.087800000000016,57.778999999999996
1104,2022-11-30 00:00:00,30,2022,11,30,3,334,0,20221130,False,3,3.65,205.5,141.57379999999998,151.625,63.92620000000002,53.875
1105,2022-11-30 01:00:00,30,2022,11,30,3,334,1,20221130,False,3,3.57,198.0,142.11524,151.09,55.88476,46.91
1106,2022-11-30 02:00:00,30,2022,11,30,3,334,2,20221130,False,3,3.47,205.5,142.79204,151.312,62.707960000000014,54.18799999999999
1107,2022-11-30 03:00:00,30,2022,11,30,3,334,3,20221130,False,3,3.6,200.5,141.91219999999998,158.188,58.587800000000016,42.31200000000001
1108,2022-11-30 04:00:00,30,2022,11,30,3,334,4,20221130,False,3,3.86,196.5,140.15251999999998,161.377,56.34748000000002,35.12299999999999
1109,2022-11-30 05:00:00,30,2022,11,30,3,334,5,20221130,False,3,3.72,206.5,141.10003999999998,161.899,65.39996000000002,44.601
1110,2022-11-30 06:00:00,30,2022,11,30,3,334,6,20221130,False,3,3.9,503.5,139.8818,161.446,363.6182,342.054
1111,2022-11-30 07:00:00,30,2022,11,30,3,334,7,20221130,False,6,3.89,911.5,827.04734,913.28,84.45266000000004,-1.7799999999999727
1112,2022-11-30 08:00:00,30,2022,11,30,3,334,8,20221130,False,4,4.29,804.5,750.02711,820.114,54.47289000000001,-15.614000000000033
1113,2022-11-30 09:00:00,30,2022,11,30,3,334,9,20221130,False,4,4.71,833.0,733.71389,735.804,99.28611000000001,97.19600000000003
1114,2022-11-30 10:00:00,30,2022,11,30,3,334,10,20221130,False,4,5.31,793.5,710.4092899999999,684.513,83.09071000000006,108.98699999999997
1115,2022-11-30 11:00:00,30,2022,11,30,3,334,11,20221130,False,4,6.02,722.0,682.83218,647.565,39.167820000000006,74.43499999999995
1116,2022-11-30 12:00:00,30,2022,11,30,3,334,12,20221130,False,4,6.25,605.0,673.89875,634.63,-68.89874999999995,-29.629999999999995
1117,2022-11-30 13:00:00,30,2022,11,30,3,334,13,20221130,False,4,5.99,646.0,683.99741,638.528,-37.997409999999945,7.47199999999998
1118,2022-11-30 14:00:00,30,2022,11,30,3,334,14,20221130,False,4,5.66,807.0,696.81494,668.645,110.18506000000002,138.35500000000002
1119,2022-11-30 15:00:00,30,2022,11,30,3,334,15,20221130,False,4,5.09,691.5,718.95431,699.715,-27.454309999999964,-8.215000000000032
1120,2022-11-30 16:00:00,30,2022,11,30,3,334,16,20221130,False,4,4.94,665.5,724.78046,747.127,-59.28045999999995,-81.62699999999995
1121,2022-11-30 17:00:00,30,2022,11,30,3,334,17,20221130,False,4,4.93,669.0,725.16887,769.748,-56.16886999999997,-100.74800000000005
1122,2022-11-30 18:00:00,30,2022,11,30,3,334,18,20221130,False,5,4.92,440.0,163.90512,172.116,276.09488,267.884
1123,2022-11-30 19:00:00,30,2022,11,30,3,334,19,20221130,False,5,4.84,43.0,164.47024,173.49,-121.47023999999999,-130.49
1124,2022-11-30 20:00:00,30,2022,11,30,3,334,20,20221130,False,5,4.94,148.5,163.76384,173.17,-15.263839999999988,-24.669999999999987
1125,2022-11-30 21:00:00,30,2022,11,30,3,334,21,20221130,False,3,4.83,162.0,133.58756,141.415,28.412440000000004,20.585000000000008
1126,2022-11-30 22:00:00,30,2022,11,30,3,334,22,20221130,False,3,4.62,170.5,135.00884,141.322,35.49116000000001,29.177999999999997
1127,2022-11-30 23:00:00,30,2022,11,30,3,334,23,20221130,False,3,4.62,165.5,135.00884,141.059,30.491160000000008,24.441000000000003
1128,2022-12-01 00:00:00,1,2022,12,1,4,335,0,20221201,False,3,4.56,168.0,135.41492,141.223,32.585080000000005,26.776999999999987
1129,2022-12-01 01:00:00,1,2022,12,1,4,335,1,20221201,False,3,4.3,170.0,137.1746,142.271,32.8254,27.729000000000013
1130,2022-12-01 02:00:00,1,2022,12,1,4,335,2,20221201,False,3,4.17,170.5,138.05444,142.374,32.44556,28.126000000000005
1131,2022-12-01 03:00:00,1,2022,12,1,4,335,3,20221201,False,3,4.27,168.0,137.37763999999999,141.402,30.622360000000015,26.598000000000013
1132,2022-12-01 04:00:00,1,2022,12,1,4,335,4,20221201,False,3,4.36,170.5,136.76852,140.66,33.731480000000005,29.840000000000003
1133,2022-12-01 05:00:00,1,2022,12,1,4,335,5,20221201,False,3,4.47,169.5,136.02403999999999,141.963,33.475960000000015,27.537000000000006
1134,2022-12-01 06:00:00,1,2022,12,1,4,335,6,20221201,False,3,4.2,459.0,137.85139999999998,142.337,321.1486,316.663
1135,2022-12-01 07:00:00,1,2022,12,1,4,335,7,20221201,False,6,4.53,972.5,806.9551799999999,836.051,165.54482000000007,136.44899999999996
1136,2022-12-01 08:00:00,1,2022,12,1,4,335,8,20221201,False,4,4.87,814.0,727.49933,734.418,86.50067000000001,79.582
1137,2022-12-01 09:00:00,1,2022,12,1,4,335,9,20221201,False,4,5.83,747.5,690.21197,671.164,57.28803000000005,76.33600000000001
1138,2022-12-01 10:00:00,1,2022,12,1,4,335,10,20221201,False,4,6.55,723.5,662.24645,620.373,61.25355000000002,103.12699999999995
1139,2022-12-01 11:00:00,1,2022,12,1,4,335,11,20221201,False,4,6.95,685.0,646.7100499999999,582.112,38.28995000000009,102.88800000000003
1140,2022-12-01 12:00:00,1,2022,12,1,4,335,12,20221201,False,4,7.31,562.5,632.72729,561.594,-70.22729000000004,0.9059999999999491
1141,2022-12-01 13:00:00,1,2022,12,1,4,335,13,20221201,False,4,7.87,589.0,610.97633,547.922,-21.97632999999996,41.077999999999975
1142,2022-12-01 14:00:00,1,2022,12,1,4,335,14,20221201,False,4,7.2,718.5,636.9997999999999,578.334,81.50020000000006,140.16600000000005
1143,2022-12-01 15:00:00,1,2022,12,1,4,335,15,20221201,False,4,5.66,655.0,696.81494,614.011,-41.81493999999998,40.98900000000003
1144,2022-12-01 16:00:00,1,2022,12,1,4,335,16,20221201,False,4,5.18,661.5,715.45862,676.154,-53.958619999999996,-14.653999999999996
1145,2022-12-01 17:00:00,1,2022,12,1,4,335,17,20221201,False,4,5.0,650.5,722.4499999999999,703.395,-71.94999999999993,-52.89499999999998
1146,2022-12-01 18:00:00,1,2022,12,1,4,335,18,20221201,False,5,4.9,383.0,164.0464,159.461,218.9536,223.539
1147,2022-12-01 19:00:00,1,2022,12,1,4,335,19,20221201,False,5,4.47,75.0,167.08392,158.433,-92.08392,-83.43299999999999
1148,2022-12-01 20:00:00,1,2022,12,1,4,335,20,20221201,False,5,4.08,131.0,169.83888,157.155,-38.83887999999999,-26.155
1149,2022-12-01 21:00:00,1,2022,12,1,4,335,21,20221201,False,3,4.22,141.5,137.71604,126.401,3.7839600000000075,15.099000000000004
1150,2022-12-01 22:00:00,1,2022,12,1,4,335,22,20221201,False,3,4.57,140.0,135.34724,126.339,4.652760000000001,13.661000000000001
1151,2022-12-01 23:00:00,1,2022,12,1,4,335,23,20221201,False,3,4.62,139.5,135.00884,126.53,4.491160000000008,12.969999999999999
1152,2022-12-02 00:00:00,2,2022,12,2,5,336,0,20221202,False,3,4.06,150.5,138.79891999999998,125.312,11.701080000000019,25.188000000000002
1153,2022-12-02 01:00:00,2,2022,12,2,5,336,1,20221202,False,3,3.64,148.5,141.64148,124.707,6.858519999999999,23.793000000000006
1154,2022-12-02 02:00:00,2,2022,12,2,5,336,2,20221202,False,3,3.57,152.5,142.11524,125.469,10.38476,27.031000000000006
1155,2022-12-02 03:00:00,2,2022,12,2,5,336,3,20221202,False,3,3.47,152.0,142.79204,125.035,9.207960000000014,26.965000000000003
1156,2022-12-02 04:00:00,2,2022,12,2,5,336,4,20221202,False,3,3.44,151.0,142.99507999999997,124.667,8.004920000000027,26.333
1157,2022-12-02 05:00:00,2,2022,12,2,5,336,5,20221202,False,3,3.71,144.5,141.16771999999997,125.528,3.3322800000000257,18.971999999999994
1158,2022-12-02 06:00:00,2,2022,12,2,5,336,6,20221202,False,3,3.73,364.0,141.03235999999998,126.817,222.96764000000002,237.183
1159,2022-12-02 07:00:00,2,2022,12,2,5,336,7,20221202,False,6,4.03,1004.0,822.6521799999999,754.896,181.34782000000007,249.10400000000004
1160,2022-12-02 08:00:00,2,2022,12,2,5,336,8,20221202,False,4,4.53,830.5,740.7052699999999,662.927,89.79473000000007,167.57299999999998
1161,2022-12-02 09:00:00,2,2022,12,2,5,336,9,20221202,False,4,4.85,788.0,728.2761499999999,646.102,59.723850000000084,141.89800000000002
1162,2022-12-02 10:00:00,2,2022,12,2,5,336,10,20221202,False,4,5.95,709.0,685.5510499999999,629.182,23.44895000000008,79.81799999999998
1163,2022-12-02 11:00:00,2,2022,12,2,5,336,11,20221202,False,4,6.4,674.5,668.0726,616.171,6.427400000000034,58.32899999999995
1164,2022-12-02 12:00:00,2,2022,12,2,5,336,12,20221202,False,4,6.48,578.5,664.96532,602.115,-86.46532000000002,-23.61500000000001
1165,2022-12-02 13:00:00,2,2022,12,2,5,336,13,20221202,False,4,6.54,629.0,662.63486,608.371,-33.63486,20.62900000000002
1166,2022-12-02 14:00:00,2,2022,12,2,5,336,14,20221202,False,4,6.69,689.0,656.80871,640.951,32.19128999999998,48.04899999999998
1167,2022-12-02 15:00:00,2,2022,12,2,5,336,15,20221202,False,4,5.95,647.0,685.5510499999999,680.59,-38.55104999999992,-33.59000000000003
1168,2022-12-02 16:00:00,2,2022,12,2,5,336,16,20221202,False,4,5.59,617.0,699.5338099999999,715.153,-82.5338099999999,-98.15300000000002
1169,2022-12-02 17:00:00,2,2022,12,2,5,336,17,20221202,False,4,5.86,634.0,689.04674,746.557,-55.04674,-112.55700000000002
1170,2022-12-02 18:00:00,2,2022,12,2,5,336,18,20221202,False,5,5.89,352.5,157.05304,169.289,195.44696,183.211
1171,2022-12-02 19:00:00,2,2022,12,2,5,336,19,20221202,False,5,5.2,69.5,161.9272,169.586,-92.4272,-100.08600000000001
1172,2022-12-02 20:00:00,2,2022,12,2,5,336,20,20221202,False,5,5.03,102.0,163.12808,170.304,-61.12808000000001,-68.304
1173,2022-12-02 21:00:00,2,2022,12,2,5,336,21,20221202,False,3,4.71,128.0,134.39972,138.123,-6.399720000000002,-10.12299999999999
1174,2022-12-02 22:00:00,2,2022,12,2,5,336,22,20221202,False,3,5.22,122.0,130.94804,137.886,-8.948039999999992,-15.885999999999996
1175,2022-12-02 23:00:00,2,2022,12,2,5,336,23,20221202,False,3,5.72,129.0,127.56403999999999,137.985,1.4359600000000086,-8.985000000000014
1176,2022-12-03 00:00:00,3,2022,12,3,6,337,0,20221203,False,1,5.52,133.0,131.76428,142.201,1.2357199999999864,-9.200999999999993
