,date_id,day_time,day,year,month,dd,dw,dy,hh,holiday,op_mode
2097,20230110,2023-01-10 09:00:00,10,2023,1,10,2,10,9,False,1
2098,20230110,2023-01-10 10:00:00,10,2023,1,10,2,10,10,False,1
2099,20230110,2023-01-10 11:00:00,10,2023,1,10,2,10,11,False,1
2100,20230110,2023-01-10 12:00:00,10,2023,1,10,2,10,12,False,1
2101,20230110,2023-01-10 13:00:00,10,2023,1,10,2,10,13,False,1
2102,20230110,2023-01-10 14:00:00,10,2023,1,10,2,10,14,False,1
2103,20230110,2023-01-10 15:00:00,10,2023,1,10,2,10,15,False,1
2104,20230110,2023-01-10 16:00:00,10,2023,1,10,2,10,16,False,1
2105,20230110,2023-01-10 17:00:00,10,2023,1,10,2,10,17,False,1
2106,20230110,2023-01-10 18:00:00,10,2023,1,10,2,10,18,False,1
2107,20230110,2023-01-10 19:00:00,10,2023,1,10,2,10,19,False,2
2108,20230110,2023-01-10 20:00:00,10,2023,1,10,2,10,20,False,2
2109,20230110,2023-01-10 21:00:00,10,2023,1,10,2,10,21,False,2
2110,20230110,2023-01-10 22:00:00,10,2023,1,10,2,10,22,False,2
2111,20230110,2023-01-10 23:00:00,10,2023,1,10,2,10,23,False,2
2112,20230111,2023-01-11 00:00:00,11,2023,1,11,3,11,0,False,2
2113,20230111,2023-01-11 01:00:00,11,2023,1,11,3,11,1,False,2
2114,20230111,2023-01-11 02:00:00,11,2023,1,11,3,11,2,False,2
2115,20230111,2023-01-11 03:00:00,11,2023,1,11,3,11,3,False,2
2116,20230111,2023-01-11 04:00:00,11,2023,1,11,3,11,4,False,2
2117,20230111,2023-01-11 05:00:00,11,2023,1,11,3,11,5,False,2
2118,20230111,2023-01-11 06:00:00,11,2023,1,11,3,11,6,False,2
2119,20230111,2023-01-11 07:00:00,11,2023,1,11,3,11,7,False,1
2120,20230111,2023-01-11 08:00:00,11,2023,1,11,3,11,8,False,1
2121,20230111,2023-01-11 09:00:00,11,2023,1,11,3,11,9,False,1
2122,20230111,2023-01-11 10:00:00,11,2023,1,11,3,11,10,False,1
2123,20230111,2023-01-11 11:00:00,11,2023,1,11,3,11,11,False,1
2124,20230111,2023-01-11 12:00:00,11,2023,1,11,3,11,12,False,1
2125,20230111,2023-01-11 13:00:00,11,2023,1,11,3,11,13,False,1
2126,20230111,2023-01-11 14:00:00,11,2023,1,11,3,11,14,False,1
2127,20230111,2023-01-11 15:00:00,11,2023,1,11,3,11,15,False,1
2128,20230111,2023-01-11 16:00:00,11,2023,1,11,3,11,16,False,1
2129,20230111,2023-01-11 17:00:00,11,2023,1,11,3,11,17,False,1
2130,20230111,2023-01-11 18:00:00,11,2023,1,11,3,11,18,False,1
2131,20230111,2023-01-11 19:00:00,11,2023,1,11,3,11,19,False,2
2132,20230111,2023-01-11 20:00:00,11,2023,1,11,3,11,20,False,2
2133,20230111,2023-01-11 21:00:00,11,2023,1,11,3,11,21,False,2
2134,20230111,2023-01-11 22:00:00,11,2023,1,11,3,11,22,False,2
2135,20230111,2023-01-11 23:00:00,11,2023,1,11,3,11,23,False,2
2136,20230112,2023-01-12 00:00:00,12,2023,1,12,4,12,0,False,2
2137,20230112,2023-01-12 01:00:00,12,2023,1,12,4,12,1,False,2
2138,20230112,2023-01-12 02:00:00,12,2023,1,12,4,12,2,False,2
2139,20230112,2023-01-12 03:00:00,12,2023,1,12,4,12,3,False,2
2140,20230112,2023-01-12 04:00:00,12,2023,1,12,4,12,4,False,2
2141,20230112,2023-01-12 05:00:00,12,2023,1,12,4,12,5,False,2
2142,20230112,2023-01-12 06:00:00,12,2023,1,12,4,12,6,False,2
2143,20230112,2023-01-12 07:00:00,12,2023,1,12,4,12,7,False,1
2144,20230112,2023-01-12 08:00:00,12,2023,1,12,4,12,8,False,1
2145,20230112,2023-01-12 09:00:00,12,2023,1,12,4,12,9,False,1
2146,20230112,2023-01-12 10:00:00,12,2023,1,12,4,12,10,False,1
2147,20230112,2023-01-12 11:00:00,12,2023,1,12,4,12,11,False,1
2148,20230112,2023-01-12 12:00:00,12,2023,1,12,4,12,12,False,1
2149,20230112,2023-01-12 13:00:00,12,2023,1,12,4,12,13,False,1
2150,20230112,2023-01-12 14:00:00,12,2023,1,12,4,12,14,False,1
2151,20230112,2023-01-12 15:00:00,12,2023,1,12,4,12,15,False,1
2152,20230112,2023-01-12 16:00:00,12,2023,1,12,4,12,16,False,1
2153,20230112,2023-01-12 17:00:00,12,2023,1,12,4,12,17,False,1
2154,20230112,2023-01-12 18:00:00,12,2023,1,12,4,12,18,False,1
2155,20230112,2023-01-12 19:00:00,12,2023,1,12,4,12,19,False,2
2156,20230112,2023-01-12 20:00:00,12,2023,1,12,4,12,20,False,2
2157,20230112,2023-01-12 21:00:00,12,2023,1,12,4,12,21,False,2
2158,20230112,2023-01-12 22:00:00,12,2023,1,12,4,12,22,False,2
2159,20230112,2023-01-12 23:00:00,12,2023,1,12,4,12,23,False,2
2160,20230113,2023-01-13 00:00:00,13,2023,1,13,5,13,0,False,2
2161,20230113,2023-01-13 01:00:00,13,2023,1,13,5,13,1,False,2
2162,20230113,2023-01-13 02:00:00,13,2023,1,13,5,13,2,False,2
2163,20230113,2023-01-13 03:00:00,13,2023,1,13,5,13,3,False,2
2164,20230113,2023-01-13 04:00:00,13,2023,1,13,5,13,4,False,2
2165,20230113,2023-01-13 05:00:00,13,2023,1,13,5,13,5,False,2
2166,20230113,2023-01-13 06:00:00,13,2023,1,13,5,13,6,False,2
2167,20230113,2023-01-13 07:00:00,13,2023,1,13,5,13,7,False,1
2168,20230113,2023-01-13 08:00:00,13,2023,1,13,5,13,8,False,1
2169,20230113,2023-01-13 09:00:00,13,2023,1,13,5,13,9,False,1
2170,20230113,2023-01-13 10:00:00,13,2023,1,13,5,13,10,False,1
2171,20230113,2023-01-13 11:00:00,13,2023,1,13,5,13,11,False,1
2172,20230113,2023-01-13 12:00:00,13,2023,1,13,5,13,12,False,1
2173,20230113,2023-01-13 13:00:00,13,2023,1,13,5,13,13,False,1
2174,20230113,2023-01-13 14:00:00,13,2023,1,13,5,13,14,False,1
2175,20230113,2023-01-13 15:00:00,13,2023,1,13,5,13,15,False,1
2176,20230113,2023-01-13 16:00:00,13,2023,1,13,5,13,16,False,1
2177,20230113,2023-01-13 17:00:00,13,2023,1,13,5,13,17,False,1
2178,20230113,2023-01-13 18:00:00,13,2023,1,13,5,13,18,False,1
2179,20230113,2023-01-13 19:00:00,13,2023,1,13,5,13,19,False,2
2180,20230113,2023-01-13 20:00:00,13,2023,1,13,5,13,20,False,2
2181,20230113,2023-01-13 21:00:00,13,2023,1,13,5,13,21,False,2
2182,20230113,2023-01-13 22:00:00,13,2023,1,13,5,13,22,False,2
2183,20230113,2023-01-13 23:00:00,13,2023,1,13,5,13,23,False,2
2184,20230114,2023-01-14 00:00:00,14,2023,1,14,6,14,0,False,4
2185,20230114,2023-01-14 01:00:00,14,2023,1,14,6,14,1,False,4
2186,20230114,2023-01-14 02:00:00,14,2023,1,14,6,14,2,False,4
2187,20230114,2023-01-14 03:00:00,14,2023,1,14,6,14,3,False,4
2188,20230114,2023-01-14 04:00:00,14,2023,1,14,6,14,4,False,4
2189,20230114,2023-01-14 05:00:00,14,2023,1,14,6,14,5,False,4
2190,20230114,2023-01-14 06:00:00,14,2023,1,14,6,14,6,False,4
2191,20230114,2023-01-14 07:00:00,14,2023,1,14,6,14,7,False,3
2192,20230114,2023-01-14 08:00:00,14,2023,1,14,6,14,8,False,3
2193,20230114,2023-01-14 09:00:00,14,2023,1,14,6,14,9,False,3
2194,20230114,2023-01-14 10:00:00,14,2023,1,14,6,14,10,False,3
2195,20230114,2023-01-14 11:00:00,14,2023,1,14,6,14,11,False,3
2196,20230114,2023-01-14 12:00:00,14,2023,1,14,6,14,12,False,3
2197,20230114,2023-01-14 13:00:00,14,2023,1,14,6,14,13,False,3
2198,20230114,2023-01-14 14:00:00,14,2023,1,14,6,14,14,False,3
2199,20230114,2023-01-14 15:00:00,14,2023,1,14,6,14,15,False,3
2200,20230114,2023-01-14 16:00:00,14,2023,1,14,6,14,16,False,3
2201,20230114,2023-01-14 17:00:00,14,2023,1,14,6,14,17,False,3
2202,20230114,2023-01-14 18:00:00,14,2023,1,14,6,14,18,False,3
2203,20230114,2023-01-14 19:00:00,14,2023,1,14,6,14,19,False,4
2204,20230114,2023-01-14 20:00:00,14,2023,1,14,6,14,20,False,4
2205,20230114,2023-01-14 21:00:00,14,2023,1,14,6,14,21,False,4
2206,20230114,2023-01-14 22:00:00,14,2023,1,14,6,14,22,False,4
2207,20230114,2023-01-14 23:00:00,14,2023,1,14,6,14,23,False,4
2208,20230115,2023-01-15 00:00:00,15,2023,1,15,7,15,0,False,4
2209,20230115,2023-01-15 01:00:00,15,2023,1,15,7,15,1,False,4
2210,20230115,2023-01-15 02:00:00,15,2023,1,15,7,15,2,False,4
2211,20230115,2023-01-15 03:00:00,15,2023,1,15,7,15,3,False,4
2212,20230115,2023-01-15 04:00:00,15,2023,1,15,7,15,4,False,4
2213,20230115,2023-01-15 05:00:00,15,2023,1,15,7,15,5,False,4
2214,20230115,2023-01-15 06:00:00,15,2023,1,15,7,15,6,False,4
2215,20230115,2023-01-15 07:00:00,15,2023,1,15,7,15,7,False,3
2216,20230115,2023-01-15 08:00:00,15,2023,1,15,7,15,8,False,3
2217,20230115,2023-01-15 09:00:00,15,2023,1,15,7,15,9,False,3
2218,20230115,2023-01-15 10:00:00,15,2023,1,15,7,15,10,False,3
2219,20230115,2023-01-15 11:00:00,15,2023,1,15,7,15,11,False,3
2220,20230115,2023-01-15 12:00:00,15,2023,1,15,7,15,12,False,3
2221,20230115,2023-01-15 13:00:00,15,2023,1,15,7,15,13,False,3
2222,20230115,2023-01-15 14:00:00,15,2023,1,15,7,15,14,False,3
2223,20230115,2023-01-15 15:00:00,15,2023,1,15,7,15,15,False,3
2224,20230115,2023-01-15 16:00:00,15,2023,1,15,7,15,16,False,3
2225,20230115,2023-01-15 17:00:00,15,2023,1,15,7,15,17,False,3
2226,20230115,2023-01-15 18:00:00,15,2023,1,15,7,15,18,False,3
2227,20230115,2023-01-15 19:00:00,15,2023,1,15,7,15,19,False,4
2228,20230115,2023-01-15 20:00:00,15,2023,1,15,7,15,20,False,4
2229,20230115,2023-01-15 21:00:00,15,2023,1,15,7,15,21,False,4
2230,20230115,2023-01-15 22:00:00,15,2023,1,15,7,15,22,False,4
2231,20230115,2023-01-15 23:00:00,15,2023,1,15,7,15,23,False,4
2232,20230116,2023-01-16 00:00:00,16,2023,1,16,1,16,0,False,2
2233,20230116,2023-01-16 01:00:00,16,2023,1,16,1,16,1,False,2
2234,20230116,2023-01-16 02:00:00,16,2023,1,16,1,16,2,False,2
2235,20230116,2023-01-16 03:00:00,16,2023,1,16,1,16,3,False,2
2236,20230116,2023-01-16 04:00:00,16,2023,1,16,1,16,4,False,2
2237,20230116,2023-01-16 05:00:00,16,2023,1,16,1,16,5,False,2
2238,20230116,2023-01-16 06:00:00,16,2023,1,16,1,16,6,False,2
2239,20230116,2023-01-16 07:00:00,16,2023,1,16,1,16,7,False,1
2240,20230116,2023-01-16 08:00:00,16,2023,1,16,1,16,8,False,1
2241,20230116,2023-01-16 09:00:00,16,2023,1,16,1,16,9,False,1
2242,20230116,2023-01-16 10:00:00,16,2023,1,16,1,16,10,False,1
2243,20230116,2023-01-16 11:00:00,16,2023,1,16,1,16,11,False,1
2244,20230116,2023-01-16 12:00:00,16,2023,1,16,1,16,12,False,1
2245,20230116,2023-01-16 13:00:00,16,2023,1,16,1,16,13,False,1
2246,20230116,2023-01-16 14:00:00,16,2023,1,16,1,16,14,False,1
2247,20230116,2023-01-16 15:00:00,16,2023,1,16,1,16,15,False,1
2248,20230116,2023-01-16 16:00:00,16,2023,1,16,1,16,16,False,1
2249,20230116,2023-01-16 17:00:00,16,2023,1,16,1,16,17,False,1
2250,20230116,2023-01-16 18:00:00,16,2023,1,16,1,16,18,False,1
2251,20230116,2023-01-16 19:00:00,16,2023,1,16,1,16,19,False,2
2252,20230116,2023-01-16 20:00:00,16,2023,1,16,1,16,20,False,2
2253,20230116,2023-01-16 21:00:00,16,2023,1,16,1,16,21,False,2
2254,20230116,2023-01-16 22:00:00,16,2023,1,16,1,16,22,False,2
2255,20230116,2023-01-16 23:00:00,16,2023,1,16,1,16,23,False,2
2256,20230117,2023-01-17 00:00:00,17,2023,1,17,2,17,0,False,2
2257,20230117,2023-01-17 01:00:00,17,2023,1,17,2,17,1,False,2
2258,20230117,2023-01-17 02:00:00,17,2023,1,17,2,17,2,False,2
2259,20230117,2023-01-17 03:00:00,17,2023,1,17,2,17,3,False,2
2260,20230117,2023-01-17 04:00:00,17,2023,1,17,2,17,4,False,2
2261,20230117,2023-01-17 05:00:00,17,2023,1,17,2,17,5,False,2
2262,20230117,2023-01-17 06:00:00,17,2023,1,17,2,17,6,False,2
2263,20230117,2023-01-17 07:00:00,17,2023,1,17,2,17,7,False,1
2264,20230117,2023-01-17 08:00:00,17,2023,1,17,2,17,8,False,1
2265,20230117,2023-01-17 09:00:00,17,2023,1,17,2,17,9,False,1
2266,20230117,2023-01-17 10:00:00,17,2023,1,17,2,17,10,False,1
2267,20230117,2023-01-17 11:00:00,17,2023,1,17,2,17,11,False,1
2268,20230117,2023-01-17 12:00:00,17,2023,1,17,2,17,12,False,1
2269,20230117,2023-01-17 13:00:00,17,2023,1,17,2,17,13,False,1
2270,20230117,2023-01-17 14:00:00,17,2023,1,17,2,17,14,False,1
2271,20230117,2023-01-17 15:00:00,17,2023,1,17,2,17,15,False,1
2272,20230117,2023-01-17 16:00:00,17,2023,1,17,2,17,16,False,1
2273,20230117,2023-01-17 17:00:00,17,2023,1,17,2,17,17,False,1
2274,20230117,2023-01-17 18:00:00,17,2023,1,17,2,17,18,False,1
2275,20230117,2023-01-17 19:00:00,17,2023,1,17,2,17,19,False,2
2276,20230117,2023-01-17 20:00:00,17,2023,1,17,2,17,20,False,2
2277,20230117,2023-01-17 21:00:00,17,2023,1,17,2,17,21,False,2
2278,20230117,2023-01-17 22:00:00,17,2023,1,17,2,17,22,False,2
2279,20230117,2023-01-17 23:00:00,17,2023,1,17,2,17,23,False,2
2280,20230118,2023-01-18 00:00:00,18,2023,1,18,3,18,0,False,2
2281,20230118,2023-01-18 01:00:00,18,2023,1,18,3,18,1,False,2
2282,20230118,2023-01-18 02:00:00,18,2023,1,18,3,18,2,False,2
2283,20230118,2023-01-18 03:00:00,18,2023,1,18,3,18,3,False,2
2284,20230118,2023-01-18 04:00:00,18,2023,1,18,3,18,4,False,2
2285,20230118,2023-01-18 05:00:00,18,2023,1,18,3,18,5,False,2
2286,20230118,2023-01-18 06:00:00,18,2023,1,18,3,18,6,False,2
2287,20230118,2023-01-18 07:00:00,18,2023,1,18,3,18,7,False,1
2288,20230118,2023-01-18 08:00:00,18,2023,1,18,3,18,8,False,1
2289,20230118,2023-01-18 09:00:00,18,2023,1,18,3,18,9,False,1
2290,20230118,2023-01-18 10:00:00,18,2023,1,18,3,18,10,False,1
2291,20230118,2023-01-18 11:00:00,18,2023,1,18,3,18,11,False,1
2292,20230118,2023-01-18 12:00:00,18,2023,1,18,3,18,12,False,1
2293,20230118,2023-01-18 13:00:00,18,2023,1,18,3,18,13,False,1
2294,20230118,2023-01-18 14:00:00,18,2023,1,18,3,18,14,False,1
2295,20230118,2023-01-18 15:00:00,18,2023,1,18,3,18,15,False,1
2296,20230118,2023-01-18 16:00:00,18,2023,1,18,3,18,16,False,1
2297,20230118,2023-01-18 17:00:00,18,2023,1,18,3,18,17,False,1
2298,20230118,2023-01-18 18:00:00,18,2023,1,18,3,18,18,False,1
2299,20230118,2023-01-18 19:00:00,18,2023,1,18,3,18,19,False,2
2300,20230118,2023-01-18 20:00:00,18,2023,1,18,3,18,20,False,2
2301,20230118,2023-01-18 21:00:00,18,2023,1,18,3,18,21,False,2
2302,20230118,2023-01-18 22:00:00,18,2023,1,18,3,18,22,False,2
2303,20230118,2023-01-18 23:00:00,18,2023,1,18,3,18,23,False,2
2304,20230119,2023-01-19 00:00:00,19,2023,1,19,4,19,0,False,2
2305,20230119,2023-01-19 01:00:00,19,2023,1,19,4,19,1,False,2
2306,20230119,2023-01-19 02:00:00,19,2023,1,19,4,19,2,False,2
2307,20230119,2023-01-19 03:00:00,19,2023,1,19,4,19,3,False,2
2308,20230119,2023-01-19 04:00:00,19,2023,1,19,4,19,4,False,2
2309,20230119,2023-01-19 05:00:00,19,2023,1,19,4,19,5,False,2
2310,20230119,2023-01-19 06:00:00,19,2023,1,19,4,19,6,False,2
2311,20230119,2023-01-19 07:00:00,19,2023,1,19,4,19,7,False,1
2312,20230119,2023-01-19 08:00:00,19,2023,1,19,4,19,8,False,1
2313,20230119,2023-01-19 09:00:00,19,2023,1,19,4,19,9,False,1
2314,20230119,2023-01-19 10:00:00,19,2023,1,19,4,19,10,False,1
2315,20230119,2023-01-19 11:00:00,19,2023,1,19,4,19,11,False,1
2316,20230119,2023-01-19 12:00:00,19,2023,1,19,4,19,12,False,1
2317,20230119,2023-01-19 13:00:00,19,2023,1,19,4,19,13,False,1
2318,20230119,2023-01-19 14:00:00,19,2023,1,19,4,19,14,False,1
2319,20230119,2023-01-19 15:00:00,19,2023,1,19,4,19,15,False,1
2320,20230119,2023-01-19 16:00:00,19,2023,1,19,4,19,16,False,1
2321,20230119,2023-01-19 17:00:00,19,2023,1,19,4,19,17,False,1
2322,20230119,2023-01-19 18:00:00,19,2023,1,19,4,19,18,False,1
2323,20230119,2023-01-19 19:00:00,19,2023,1,19,4,19,19,False,2
2324,20230119,2023-01-19 20:00:00,19,2023,1,19,4,19,20,False,2
2325,20230119,2023-01-19 21:00:00,19,2023,1,19,4,19,21,False,2
2326,20230119,2023-01-19 22:00:00,19,2023,1,19,4,19,22,False,2
2327,20230119,2023-01-19 23:00:00,19,2023,1,19,4,19,23,False,2
2328,20230120,2023-01-20 00:00:00,20,2023,1,20,5,20,0,False,2
2329,20230120,2023-01-20 01:00:00,20,2023,1,20,5,20,1,False,2
2330,20230120,2023-01-20 02:00:00,20,2023,1,20,5,20,2,False,2
2331,20230120,2023-01-20 03:00:00,20,2023,1,20,5,20,3,False,2
2332,20230120,2023-01-20 04:00:00,20,2023,1,20,5,20,4,False,2
2333,20230120,2023-01-20 05:00:00,20,2023,1,20,5,20,5,False,2
2334,20230120,2023-01-20 06:00:00,20,2023,1,20,5,20,6,False,2
2335,20230120,2023-01-20 07:00:00,20,2023,1,20,5,20,7,False,1
2336,20230120,2023-01-20 08:00:00,20,2023,1,20,5,20,8,False,1
2337,20230120,2023-01-20 09:00:00,20,2023,1,20,5,20,9,False,1
2338,20230120,2023-01-20 10:00:00,20,2023,1,20,5,20,10,False,1
2339,20230120,2023-01-20 11:00:00,20,2023,1,20,5,20,11,False,1
2340,20230120,2023-01-20 12:00:00,20,2023,1,20,5,20,12,False,1
2341,20230120,2023-01-20 13:00:00,20,2023,1,20,5,20,13,False,1
2342,20230120,2023-01-20 14:00:00,20,2023,1,20,5,20,14,False,1
2343,20230120,2023-01-20 15:00:00,20,2023,1,20,5,20,15,False,1
2344,20230120,2023-01-20 16:00:00,20,2023,1,20,5,20,16,False,1
2345,20230120,2023-01-20 17:00:00,20,2023,1,20,5,20,17,False,1
2346,20230120,2023-01-20 18:00:00,20,2023,1,20,5,20,18,False,1
2347,20230120,2023-01-20 19:00:00,20,2023,1,20,5,20,19,False,2
2348,20230120,2023-01-20 20:00:00,20,2023,1,20,5,20,20,False,2
2349,20230120,2023-01-20 21:00:00,20,2023,1,20,5,20,21,False,2
2350,20230120,2023-01-20 22:00:00,20,2023,1,20,5,20,22,False,2
2351,20230120,2023-01-20 23:00:00,20,2023,1,20,5,20,23,False,2
2352,20230121,2023-01-21 00:00:00,21,2023,1,21,6,21,0,False,4
2353,20230121,2023-01-21 01:00:00,21,2023,1,21,6,21,1,False,4
2354,20230121,2023-01-21 02:00:00,21,2023,1,21,6,21,2,False,4
2355,20230121,2023-01-21 03:00:00,21,2023,1,21,6,21,3,False,4
2356,20230121,2023-01-21 04:00:00,21,2023,1,21,6,21,4,False,4
2357,20230121,2023-01-21 05:00:00,21,2023,1,21,6,21,5,False,4
2358,20230121,2023-01-21 06:00:00,21,2023,1,21,6,21,6,False,4
2359,20230121,2023-01-21 07:00:00,21,2023,1,21,6,21,7,False,3
2360,20230121,2023-01-21 08:00:00,21,2023,1,21,6,21,8,False,3
2361,20230121,2023-01-21 09:00:00,21,2023,1,21,6,21,9,False,3
2362,20230121,2023-01-21 10:00:00,21,2023,1,21,6,21,10,False,3
2363,20230121,2023-01-21 11:00:00,21,2023,1,21,6,21,11,False,3
2364,20230121,2023-01-21 12:00:00,21,2023,1,21,6,21,12,False,3
2365,20230121,2023-01-21 13:00:00,21,2023,1,21,6,21,13,False,3
2366,20230121,2023-01-21 14:00:00,21,2023,1,21,6,21,14,False,3
2367,20230121,2023-01-21 15:00:00,21,2023,1,21,6,21,15,False,3
2368,20230121,2023-01-21 16:00:00,21,2023,1,21,6,21,16,False,3
2369,20230121,2023-01-21 17:00:00,21,2023,1,21,6,21,17,False,3
2370,20230121,2023-01-21 18:00:00,21,2023,1,21,6,21,18,False,3
2371,20230121,2023-01-21 19:00:00,21,2023,1,21,6,21,19,False,4
2372,20230121,2023-01-21 20:00:00,21,2023,1,21,6,21,20,False,4
2373,20230121,2023-01-21 21:00:00,21,2023,1,21,6,21,21,False,4
2374,20230121,2023-01-21 22:00:00,21,2023,1,21,6,21,22,False,4
2375,20230121,2023-01-21 23:00:00,21,2023,1,21,6,21,23,False,4
2376,20230122,2023-01-22 00:00:00,22,2023,1,22,7,22,0,False,4
2377,20230122,2023-01-22 01:00:00,22,2023,1,22,7,22,1,False,4
2378,20230122,2023-01-22 02:00:00,22,2023,1,22,7,22,2,False,4
2379,20230122,2023-01-22 03:00:00,22,2023,1,22,7,22,3,False,4
2380,20230122,2023-01-22 04:00:00,22,2023,1,22,7,22,4,False,4
2381,20230122,2023-01-22 05:00:00,22,2023,1,22,7,22,5,False,4
2382,20230122,2023-01-22 06:00:00,22,2023,1,22,7,22,6,False,4
2383,20230122,2023-01-22 07:00:00,22,2023,1,22,7,22,7,False,3
2384,20230122,2023-01-22 08:00:00,22,2023,1,22,7,22,8,False,3
2385,20230122,2023-01-22 09:00:00,22,2023,1,22,7,22,9,False,3
2386,20230122,2023-01-22 10:00:00,22,2023,1,22,7,22,10,False,3
2387,20230122,2023-01-22 11:00:00,22,2023,1,22,7,22,11,False,3
2388,20230122,2023-01-22 12:00:00,22,2023,1,22,7,22,12,False,3
2389,20230122,2023-01-22 13:00:00,22,2023,1,22,7,22,13,False,3
2390,20230122,2023-01-22 14:00:00,22,2023,1,22,7,22,14,False,3
2391,20230122,2023-01-22 15:00:00,22,2023,1,22,7,22,15,False,3
2392,20230122,2023-01-22 16:00:00,22,2023,1,22,7,22,16,False,3
2393,20230122,2023-01-22 17:00:00,22,2023,1,22,7,22,17,False,3
2394,20230122,2023-01-22 18:00:00,22,2023,1,22,7,22,18,False,3
2395,20230122,2023-01-22 19:00:00,22,2023,1,22,7,22,19,False,4
2396,20230122,2023-01-22 20:00:00,22,2023,1,22,7,22,20,False,4
2397,20230122,2023-01-22 21:00:00,22,2023,1,22,7,22,21,False,4
2398,20230122,2023-01-22 22:00:00,22,2023,1,22,7,22,22,False,4
2399,20230122,2023-01-22 23:00:00,22,2023,1,22,7,22,23,False,4
2400,20230123,2023-01-23 00:00:00,23,2023,1,23,1,23,0,False,2
2401,20230123,2023-01-23 01:00:00,23,2023,1,23,1,23,1,False,2
2402,20230123,2023-01-23 02:00:00,23,2023,1,23,1,23,2,False,2
2403,20230123,2023-01-23 03:00:00,23,2023,1,23,1,23,3,False,2
2404,20230123,2023-01-23 04:00:00,23,2023,1,23,1,23,4,False,2
2405,20230123,2023-01-23 05:00:00,23,2023,1,23,1,23,5,False,2
2406,20230123,2023-01-23 06:00:00,23,2023,1,23,1,23,6,False,2
2407,20230123,2023-01-23 07:00:00,23,2023,1,23,1,23,7,False,1
2408,20230123,2023-01-23 08:00:00,23,2023,1,23,1,23,8,False,1
2409,20230123,2023-01-23 09:00:00,23,2023,1,23,1,23,9,False,1
2410,20230123,2023-01-23 10:00:00,23,2023,1,23,1,23,10,False,1
2411,20230123,2023-01-23 11:00:00,23,2023,1,23,1,23,11,False,1
2412,20230123,2023-01-23 12:00:00,23,2023,1,23,1,23,12,False,1
2413,20230123,2023-01-23 13:00:00,23,2023,1,23,1,23,13,False,1
2414,20230123,2023-01-23 14:00:00,23,2023,1,23,1,23,14,False,1
2415,20230123,2023-01-23 15:00:00,23,2023,1,23,1,23,15,False,1
2416,20230123,2023-01-23 16:00:00,23,2023,1,23,1,23,16,False,1
2417,20230123,2023-01-23 17:00:00,23,2023,1,23,1,23,17,False,1
2418,20230123,2023-01-23 18:00:00,23,2023,1,23,1,23,18,False,1
2419,20230123,2023-01-23 19:00:00,23,2023,1,23,1,23,19,False,2
2420,20230123,2023-01-23 20:00:00,23,2023,1,23,1,23,20,False,2
2421,20230123,2023-01-23 21:00:00,23,2023,1,23,1,23,21,False,2
2422,20230123,2023-01-23 22:00:00,23,2023,1,23,1,23,22,False,2
2423,20230123,2023-01-23 23:00:00,23,2023,1,23,1,23,23,False,2
2424,20230124,2023-01-24 00:00:00,24,2023,1,24,2,24,0,False,2
2425,20230124,2023-01-24 01:00:00,24,2023,1,24,2,24,1,False,2
2426,20230124,2023-01-24 02:00:00,24,2023,1,24,2,24,2,False,2
2427,20230124,2023-01-24 03:00:00,24,2023,1,24,2,24,3,False,2
2428,20230124,2023-01-24 04:00:00,24,2023,1,24,2,24,4,False,2
2429,20230124,2023-01-24 05:00:00,24,2023,1,24,2,24,5,False,2
2430,20230124,2023-01-24 06:00:00,24,2023,1,24,2,24,6,False,2
2431,20230124,2023-01-24 07:00:00,24,2023,1,24,2,24,7,False,1
2432,20230124,2023-01-24 08:00:00,24,2023,1,24,2,24,8,False,1
2433,20230124,2023-01-24 09:00:00,24,2023,1,24,2,24,9,False,1
2434,20230124,2023-01-24 10:00:00,24,2023,1,24,2,24,10,False,1
2435,20230124,2023-01-24 11:00:00,24,2023,1,24,2,24,11,False,1
2436,20230124,2023-01-24 12:00:00,24,2023,1,24,2,24,12,False,1
2437,20230124,2023-01-24 13:00:00,24,2023,1,24,2,24,13,False,1
2438,20230124,2023-01-24 14:00:00,24,2023,1,24,2,24,14,False,1
2439,20230124,2023-01-24 15:00:00,24,2023,1,24,2,24,15,False,1
2440,20230124,2023-01-24 16:00:00,24,2023,1,24,2,24,16,False,1
2441,20230124,2023-01-24 17:00:00,24,2023,1,24,2,24,17,False,1
2442,20230124,2023-01-24 18:00:00,24,2023,1,24,2,24,18,False,1
2443,20230124,2023-01-24 19:00:00,24,2023,1,24,2,24,19,False,2
2444,20230124,2023-01-24 20:00:00,24,2023,1,24,2,24,20,False,2
2445,20230124,2023-01-24 21:00:00,24,2023,1,24,2,24,21,False,2
2446,20230124,2023-01-24 22:00:00,24,2023,1,24,2,24,22,False,2
2447,20230124,2023-01-24 23:00:00,24,2023,1,24,2,24,23,False,2
2448,20230125,2023-01-25 00:00:00,25,2023,1,25,3,25,0,False,2
2449,20230125,2023-01-25 01:00:00,25,2023,1,25,3,25,1,False,2
2450,20230125,2023-01-25 02:00:00,25,2023,1,25,3,25,2,False,2
2451,20230125,2023-01-25 03:00:00,25,2023,1,25,3,25,3,False,2
2452,20230125,2023-01-25 04:00:00,25,2023,1,25,3,25,4,False,2
2453,20230125,2023-01-25 05:00:00,25,2023,1,25,3,25,5,False,2
2454,20230125,2023-01-25 06:00:00,25,2023,1,25,3,25,6,False,2
